element_id,unit_id,seam_id,lithology,unit_type,layer_order,x,y,z,elevation,thickness,confidence,fault_influence,uncertainty,risk_value,ash,sulfur,calorific_value,gas_content,water_content,coal_quality_index,porosity,permeability,water_bearing_index,grain_size_index,strength_index,roof_stability_index,clay_content,softening_index,floor_heave_risk,carbonate_purity,karst_water_risk,fracture_index,weathering_index,loose_layer_water_risk
GU_0_CELL_2_43,GU_0,GU_0,overburden,overburden,0,144,-22.784,-184,-22.784,14.813,1,0,0.08,0.536,,,,,,,,,,,0.251,,,,,,,,0.725,0.612
GU_0_CELL_2_44,GU_0,GU_0,overburden,overburden,0,152,-22.392,-184,-22.392,14.867,1,0,0.081,0.547,,,,,,,,,,,0.248,,,,,,,,0.737,0.626
GU_0_CELL_2_45,GU_0,GU_0,overburden,overburden,0,160,-21.974,-184,-21.974,14.91,1,0,0.085,0.556,,,,,,,,,,,0.245,,,,,,,,0.752,0.636
GU_0_CELL_2_46,GU_0,GU_0,overburden,overburden,0,168,-21.541,-184,-21.541,14.94,1,0,0.091,0.566,,,,,,,,,,,0.241,,,,,,,,0.77,0.644
GU_0_CELL_2_47,GU_0,GU_0,overburden,overburden,0,176,-21.107,-184,-21.107,14.954,1,0,0.098,0.575,,,,,,,,,,,0.236,,,,,,,,0.79,0.649
GU_0_CELL_2_48,GU_0,GU_0,overburden,overburden,0,184,-20.686,-184,-20.686,14.953,1,0,0.107,0.581,,,,,,,,,,,0.232,,,,,,,,0.811,0.65
GU_0_CELL_2_49,GU_0,GU_0,overburden,overburden,0,192,-20.294,-184,-20.294,14.938,1,0,0.117,0.586,,,,,,,,,,,0.227,,,,,,,,0.832,0.648
GU_0_CELL_2_50,GU_0,GU_0,overburden,overburden,0,200,-19.945,-184,-19.945,14.912,1,0,0.127,0.589,,,,,,,,,,,0.223,,,,,,,,0.85,0.642
GU_0_CELL_3_0,GU_0,GU_0,overburden,overburden,0,-200,-25.1,-176,-25.1,13.904,0.828,0.296,0.331,0.686,,,,,,,,,,,0.208,,,,,,,,0.9,0.697
GU_0_CELL_3_1,GU_0,GU_0,overburden,overburden,0,-192,-25.908,-176,-25.908,13.701,0.583,0.719,0.634,0.834,,,,,,,,,,,0.184,,,,,,,,1,0.778
GU_0_CELL_3_2,GU_0,GU_0,overburden,overburden,0,-184,-26.625,-176,-26.625,13.492,0.426,0.99,0.831,0.909,,,,,,,,,,,0.181,,,,,,,,1,0.828
GU_0_CELL_3_3,GU_0,GU_0,overburden,overburden,0,-176,-27.242,-176,-27.242,13.282,0.42,1,0.845,0.911,,,,,,,,,,,0.179,,,,,,,,1,0.828
GU_0_CELL_3_4,GU_0,GU_0,overburden,overburden,0,-168,-27.756,-176,-27.756,13.08,0.426,0.99,0.844,0.905,,,,,,,,,,,0.177,,,,,,,,1,0.821
GU_0_CELL_3_5,GU_0,GU_0,overburden,overburden,0,-160,-28.163,-176,-28.163,12.893,0.583,0.719,0.659,0.827,,,,,,,,,,,0.174,,,,,,,,1,0.764
GU_0_CELL_3_6,GU_0,GU_0,overburden,overburden,0,-152,-28.465,-176,-28.465,12.73,0.828,0.296,0.366,0.694,,,,,,,,,,,0.18,,,,,,,,0.965,0.676
GU_0_CELL_3_7,GU_0,GU_0,overburden,overburden,0,-144,-28.664,-176,-28.664,12.597,0.992,0.014,0.168,0.591,,,,,,,,,,,0.193,,,,,,,,0.902,0.611
GU_0_CELL_3_8,GU_0,GU_0,overburden,overburden,0,-136,-28.765,-176,-28.765,12.502,1,0,0.154,0.572,,,,,,,,,,,0.197,,,,,,,,0.879,0.592
GU_0_CELL_3_9,GU_0,GU_0,overburden,overburden,0,-128,-28.776,-176,-28.776,12.451,1,0,0.148,0.553,,,,,,,,,,,0.202,,,,,,,,0.853,0.572
GU_0_CELL_3_10,GU_0,GU_0,overburden,overburden,0,-120,-28.706,-176,-28.706,12.446,1,0,0.141,0.533,,,,,,,,,,,0.209,,,,,,,,0.821,0.551
GU_0_CELL_3_11,GU_0,GU_0,overburden,overburden,0,-112,-28.565,-176,-28.565,12.491,1,0,0.131,0.511,,,,,,,,,,,0.217,,,,,,,,0.786,0.529
GU_0_CELL_3_12,GU_0,GU_0,overburden,overburden,0,-104,-28.364,-176,-28.364,12.583,1,0,0.122,0.488,,,,,,,,,,,0.226,,,,,,,,0.749,0.506
GU_0_CELL_3_13,GU_0,GU_0,overburden,overburden,0,-96,-28.113,-176,-28.113,12.722,1,0,0.112,0.464,,,,,,,,,,,0.236,,,,,,,,0.711,0.482
GU_0_CELL_3_14,GU_0,GU_0,overburden,overburden,0,-88,-27.825,-176,-27.825,12.901,1,0,0.102,0.44,,,,,,,,,,,0.246,,,,,,,,0.674,0.457
GU_0_CELL_3_15,GU_0,GU_0,overburden,overburden,0,-80,-27.509,-176,-27.509,13.115,1,0,0.094,0.418,,,,,,,,,,,0.256,,,,,,,,0.64,0.434
GU_0_CELL_3_16,GU_0,GU_0,overburden,overburden,0,-72,-27.178,-176,-27.178,13.355,1,0,0.087,0.397,,,,,,,,,,,0.266,,,,,,,,0.61,0.411
GU_0_CELL_3_17,GU_0,GU_0,overburden,overburden,0,-64,-26.839,-176,-26.839,13.612,1,0,0.083,0.378,,,,,,,,,,,0.274,,,,,,,,0.585,0.389
GU_0_CELL_3_18,GU_0,GU_0,overburden,overburden,0,-56,-26.502,-176,-26.502,13.876,1,0,0.08,0.362,,,,,,,,,,,0.281,,,,,,,,0.566,0.369
GU_0_CELL_3_19,GU_0,GU_0,overburden,overburden,0,-48,-26.174,-176,-26.174,14.136,1,0,0.08,0.348,,,,,,,,,,,0.287,,,,,,,,0.554,0.35
GU_0_CELL_3_20,GU_0,GU_0,overburden,overburden,0,-40,-25.862,-176,-25.862,14.384,1,0,0.083,0.339,,,,,,,,,,,0.289,,,,,,,,0.549,0.335
GU_0_CELL_3_21,GU_0,GU_0,overburden,overburden,0,-32,-25.569,-176,-25.569,14.609,1,0,0.087,0.333,,,,,,,,,,,0.289,,,,,,,,0.551,0.322
GU_0_CELL_3_22,GU_0,GU_0,overburden,overburden,0,-24,-25.299,-176,-25.299,14.806,1,0,0.094,0.33,,,,,,,,,,,0.287,,,,,,,,0.559,0.311
GU_0_CELL_3_23,GU_0,GU_0,overburden,overburden,0,-16,-25.055,-176,-25.055,14.967,1,0,0.102,0.33,,,,,,,,,,,0.284,,,,,,,,0.573,0.304
GU_0_CELL_3_24,GU_0,GU_0,overburden,overburden,0,-8,-24.837,-176,-24.837,15.09,1,0,0.112,0.334,,,,,,,,,,,0.28,,,,,,,,0.592,0.301
GU_0_CELL_3_25,GU_0,GU_0,overburden,overburden,0,0,-24.646,-176,-24.646,15.173,1,0,0.122,0.34,,,,,,,,,,,0.275,,,,,,,,0.614,0.3
GU_0_CELL_3_26,GU_0,GU_0,overburden,overburden,0,8,-24.479,-176,-24.479,15.216,1,0,0.131,0.349,,,,,,,,,,,0.27,,,,,,,,0.638,0.303
GU_0_CELL_3_27,GU_0,GU_0,overburden,overburden,0,16,-24.334,-176,-24.334,15.223,1,0,0.14,0.359,,,,,,,,,,,0.264,,,,,,,,0.662,0.309
GU_0_CELL_3_28,GU_0,GU_0,overburden,overburden,0,24,-24.208,-176,-24.208,15.197,1,0,0.148,0.372,,,,,,,,,,,0.259,,,,,,,,0.686,0.319
GU_0_CELL_3_29,GU_0,GU_0,overburden,overburden,0,32,-24.097,-176,-24.097,15.145,1,0,0.154,0.384,,,,,,,,,,,0.254,,,,,,,,0.708,0.331
GU_0_CELL_3_30,GU_0,GU_0,overburden,overburden,0,40,-23.996,-176,-23.996,15.074,1,0,0.158,0.398,,,,,,,,,,,0.25,,,,,,,,0.726,0.346
GU_0_CELL_3_31,GU_0,GU_0,overburden,overburden,0,48,-23.9,-176,-23.9,14.991,1,0,0.16,0.411,,,,,,,,,,,0.247,,,,,,,,0.742,0.363
GU_0_CELL_3_32,GU_0,GU_0,overburden,overburden,0,56,-23.804,-176,-23.804,14.904,1,0,0.159,0.425,,,,,,,,,,,0.244,,,,,,,,0.753,0.383
GU_0_CELL_3_33,GU_0,GU_0,overburden,overburden,0,64,-23.701,-176,-23.701,14.82,1,0,0.156,0.438,,,,,,,,,,,0.243,,,,,,,,0.76,0.404
GU_0_CELL_3_34,GU_0,GU_0,overburden,overburden,0,72,-23.587,-176,-23.587,14.744,1,0,0.151,0.451,,,,,,,,,,,0.242,,,,,,,,0.762,0.427
GU_0_CELL_3_35,GU_0,GU_0,overburden,overburden,0,80,-23.455,-176,-23.455,14.683,1,0,0.143,0.463,,,,,,,,,,,0.242,,,,,,,,0.762,0.451
GU_0_CELL_3_36,GU_0,GU_0,overburden,overburden,0,88,-23.302,-176,-23.302,14.639,1,0,0.135,0.474,,,,,,,,,,,0.243,,,,,,,,0.758,0.475
GU_0_CELL_3_37,GU_0,GU_0,overburden,overburden,0,96,-23.123,-176,-23.123,14.614,1,0,0.125,0.485,,,,,,,,,,,0.245,,,,,,,,0.752,0.499
GU_0_CELL_3_38,GU_0,GU_0,overburden,overburden,0,104,-22.915,-176,-22.915,14.609,1,0,0.115,0.496,,,,,,,,,,,0.246,,,,,,,,0.745,0.523
GU_0_CELL_3_39,GU_0,GU_0,overburden,overburden,0,112,-22.675,-176,-22.675,14.622,1,0,0.106,0.506,,,,,,,,,,,0.247,,,,,,,,0.739,0.546
GU_0_CELL_3_40,GU_0,GU_0,overburden,overburden,0,120,-22.403,-176,-22.403,14.65,1,0,0.097,0.515,,,,,,,,,,,0.249,,,,,,,,0.733,0.567
GU_0_CELL_3_41,GU_0,GU_0,overburden,overburden,0,128,-22.101,-176,-22.101,14.69,1,0,0.09,0.524,,,,,,,,,,,0.249,,,,,,,,0.73,0.587
GU_0_CELL_3_42,GU_0,GU_0,overburden,overburden,0,136,-21.77,-176,-21.77,14.737,1,0,0.084,0.533,,,,,,,,,,,0.25,,,,,,,,0.729,0.604
GU_0_CELL_3_43,GU_0,GU_0,overburden,overburden,0,144,-21.415,-176,-21.415,14.785,1,0,0.081,0.541,,,,,,,,,,,0.249,,,,,,,,0.732,0.619
GU_0_CELL_3_44,GU_0,GU_0,overburden,overburden,0,152,-21.041,-176,-21.041,14.83,1,0,0.08,0.549,,,,,,,,,,,0.248,,,,,,,,0.738,0.631
GU_0_CELL_3_45,GU_0,GU_0,overburden,overburden,0,160,-20.657,-176,-20.657,14.868,1,0,0.082,0.558,,,,,,,,,,,0.246,,,,,,,,0.748,0.641
GU_0_CELL_3_46,GU_0,GU_0,overburden,overburden,0,168,-20.272,-176,-20.272,14.894,1,0,0.086,0.565,,,,,,,,,,,0.243,,,,,,,,0.761,0.647
GU_0_CELL_3_47,GU_0,GU_0,overburden,overburden,0,176,-19.895,-176,-19.895,14.908,1,0,0.092,0.571,,,,,,,,,,,0.239,,,,,,,,0.776,0.65
GU_0_CELL_3_48,GU_0,GU_0,overburden,overburden,0,184,-19.539,-176,-19.539,14.907,1,0,0.099,0.575,,,,,,,,,,,0.235,,,,,,,,0.793,0.649
GU_0_CELL_3_49,GU_0,GU_0,overburden,overburden,0,192,-19.216,-176,-19.216,14.893,1,0,0.109,0.579,,,,,,,,,,,0.232,,,,,,,,0.811,0.646
GU_0_CELL_3_50,GU_0,GU_0,overburden,overburden,0,200,-18.938,-176,-18.938,14.868,1,0,0.118,0.581,,,,,,,,,,,0.228,,,,,,,,0.829,0.639
GU_0_CELL_4_0,GU_0,GU_0,overburden,overburden,0,-200,-25.474,-168,-25.474,14.123,0.992,0.014,0.126,0.59,,,,,,,,,,,0.225,,,,,,,,0.832,0.649
GU_0_CELL_4_1,GU_0,GU_0,overburden,overburden,0,-192,-26.251,-168,-26.251,13.93,0.828,0.296,0.332,0.691,,,,,,,,,,,0.207,,,,,,,,0.907,0.703
GU_0_CELL_4_2,GU_0,GU_0,overburden,overburden,0,-184,-26.944,-168,-26.944,13.728,0.583,0.719,0.635,0.835,,,,,,,,,,,0.184,,,,,,,,1,0.779
GU_0_CELL_4_3,GU_0,GU_0,overburden,overburden,0,-176,-27.548,-168,-27.548,13.522,0.426,0.99,0.832,0.907,,,,,,,,,,,0.182,,,,,,,,1,0.824
GU_0_CELL_4_4,GU_0,GU_0,overburden,overburden,0,-168,-28.059,-168,-28.059,13.317,0.42,1,0.846,0.906,,,,,,,,,,,0.179,,,,,,,,1,0.819
GU_0_CELL_4_5,GU_0,GU_0,overburden,overburden,0,-160,-28.474,-168,-28.474,13.121,0.426,0.99,0.844,0.898,,,,,,,,,,,0.177,,,,,,,,1,0.807
GU_0_CELL_4_6,GU_0,GU_0,overburden,overburden,0,-152,-28.794,-168,-28.794,12.941,0.583,0.719,0.659,0.817,,,,,,,,,,,0.175,,,,,,,,1,0.745
GU_0_CELL_4_7,GU_0,GU_0,overburden,overburden,0,-144,-29.022,-168,-29.022,12.783,0.828,0.296,0.366,0.679,,,,,,,,,,,0.184,,,,,,,,0.95,0.654
GU_0_CELL_4_8,GU_0,GU_0,overburden,overburden,0,-136,-29.162,-168,-29.162,12.655,0.992,0.014,0.168,0.572,,,,,,,,,,,0.197,,,,,,,,0.883,0.585
GU_0_CELL_4_9,GU_0,GU_0,overburden,overburden,0,-128,-29.22,-168,-29.22,12.563,1,0,0.154,0.55,,,,,,,,,,,0.202,,,,,,,,0.858,0.562
GU_0_CELL_4_10,GU_0,GU_0,overburden,overburden,0,-120,-29.202,-168,-29.202,12.512,1,0,0.147,0.53,,,,,,,,,,,0.208,,,,,,,,0.83,0.54
GU_0_CELL_4_11,GU_0,GU_0,overburden,overburden,0,-112,-29.118,-168,-29.118,12.504,1,0,0.139,0.508,,,,,,,,,,,0.215,,,,,,,,0.797,0.517
GU_0_CELL_4_12,GU_0,GU_0,overburden,overburden,0,-104,-28.976,-168,-28.976,12.542,1,0,0.13,0.485,,,,,,,,,,,0.223,,,,,,,,0.76,0.494
GU_0_CELL_4_13,GU_0,GU_0,overburden,overburden,0,-96,-28.784,-168,-28.784,12.624,1,0,0.12,0.461,,,,,,,,,,,0.233,,,,,,,,0.722,0.47
GU_0_CELL_4_14,GU_0,GU_0,overburden,overburden,0,-88,-28.552,-168,-28.552,12.749,1,0,0.111,0.437,,,,,,,,,,,0.242,,,,,,,,0.684,0.445
GU_0_CELL_4_15,GU_0,GU_0,overburden,overburden,0,-80,-28.288,-168,-28.288,12.911,1,0,0.101,0.414,,,,,,,,,,,0.252,,,,,,,,0.648,0.422
GU_0_CELL_4_16,GU_0,GU_0,overburden,overburden,0,-72,-28,-168,-28,13.105,1,0,0.093,0.392,,,,,,,,,,,0.262,,,,,,,,0.615,0.399
GU_0_CELL_4_17,GU_0,GU_0,overburden,overburden,0,-64,-27.695,-168,-27.695,13.323,1,0,0.087,0.373,,,,,,,,,,,0.27,,,,,,,,0.587,0.378
GU_0_CELL_4_18,GU_0,GU_0,overburden,overburden,0,-56,-27.38,-168,-27.38,13.557,1,0,0.082,0.356,,,,,,,,,,,0.278,,,,,,,,0.564,0.359
GU_0_CELL_4_19,GU_0,GU_0,overburden,overburden,0,-48,-27.059,-168,-27.059,13.799,1,0,0.08,0.342,,,,,,,,,,,0.284,,,,,,,,0.548,0.342
GU_0_CELL_4_20,GU_0,GU_0,overburden,overburden,0,-40,-26.738,-168,-26.738,14.038,1,0,0.08,0.332,,,,,,,,,,,0.289,,,,,,,,0.539,0.328
GU_0_CELL_4_21,GU_0,GU_0,overburden,overburden,0,-32,-26.42,-168,-26.42,14.266,1,0,0.083,0.326,,,,,,,,,,,0.292,,,,,,,,0.538,0.316
GU_0_CELL_4_22,GU_0,GU_0,overburden,overburden,0,-24,-26.108,-168,-26.108,14.476,1,0,0.088,0.323,,,,,,,,,,,0.29,,,,,,,,0.543,0.308
GU_0_CELL_4_23,GU_0,GU_0,overburden,overburden,0,-16,-25.802,-168,-25.802,14.662,1,0,0.095,0.324,,,,,,,,,,,0.288,,,,,,,,0.555,0.302
GU_0_CELL_4_24,GU_0,GU_0,overburden,overburden,0,-8,-25.504,-168,-25.504,14.817,1,0,0.104,0.328,,,,,,,,,,,0.284,,,,,,,,0.573,0.3
GU_0_CELL_4_25,GU_0,GU_0,overburden,overburden,0,0,-25.214,-168,-25.214,14.938,1,0,0.113,0.335,,,,,,,,,,,0.279,,,,,,,,0.595,0.301
GU_0_CELL_4_26,GU_0,GU_0,overburden,overburden,0,8,-24.932,-168,-24.932,15.025,1,0,0.123,0.345,,,,,,,,,,,0.274,,,,,,,,0.62,0.306
GU_0_CELL_4_27,GU_0,GU_0,overburden,overburden,0,16,-24.657,-168,-24.657,15.078,1,0,0.133,0.357,,,,,,,,,,,0.268,,,,,,,,0.647,0.314
GU_0_CELL_4_28,GU_0,GU_0,overburden,overburden,0,24,-24.388,-168,-24.388,15.099,1,0,0.142,0.371,,,,,,,,,,,0.262,,,,,,,,0.674,0.324
GU_0_CELL_4_29,GU_0,GU_0,overburden,overburden,0,32,-24.122,-168,-24.122,15.091,1,0,0.149,0.386,,,,,,,,,,,0.256,,,,,,,,0.701,0.338
GU_0_CELL_4_30,GU_0,GU_0,overburden,overburden,0,40,-23.859,-168,-23.859,15.06,1,0,0.155,0.401,,,,,,,,,,,0.251,,,,,,,,0.724,0.354
GU_0_CELL_4_31,GU_0,GU_0,overburden,overburden,0,48,-23.597,-168,-23.597,15.011,1,0,0.159,0.417,,,,,,,,,,,0.246,,,,,,,,0.745,0.373
GU_0_CELL_4_32,GU_0,GU_0,overburden,overburden,0,56,-23.333,-168,-23.333,14.952,1,0,0.16,0.433,,,,,,,,,,,0.242,,,,,,,,0.762,0.394
GU_0_CELL_4_33,GU_0,GU_0,overburden,overburden,0,64,-23.067,-168,-23.067,14.887,1,0,0.159,0.448,,,,,,,,,,,0.24,,,,,,,,0.774,0.416
GU_0_CELL_4_34,GU_0,GU_0,overburden,overburden,0,72,-22.795,-168,-22.795,14.823,1,0,0.155,0.463,,,,,,,,,,,0.238,,,,,,,,0.781,0.439
GU_0_CELL_4_35,GU_0,GU_0,overburden,overburden,0,80,-22.517,-168,-22.517,14.766,1,0,0.15,0.476,,,,,,,,,,,0.238,,,,,,,,0.784,0.463
GU_0_CELL_4_36,GU_0,GU_0,overburden,overburden,0,88,-22.23,-168,-22.23,14.719,1,0,0.142,0.488,,,,,,,,,,,0.238,,,,,,,,0.783,0.487
GU_0_CELL_4_37,GU_0,GU_0,overburden,overburden,0,96,-21.935,-168,-21.935,14.685,1,0,0.133,0.499,,,,,,,,,,,0.239,,,,,,,,0.779,0.511
GU_0_CELL_4_38,GU_0,GU_0,overburden,overburden,0,104,-21.631,-168,-21.631,14.667,1,0,0.124,0.509,,,,,,,,,,,0.24,,,,,,,,0.772,0.534
GU_0_CELL_4_39,GU_0,GU_0,overburden,overburden,0,112,-21.317,-168,-21.317,14.663,1,0,0.114,0.519,,,,,,,,,,,0.242,,,,,,,,0.765,0.556
GU_0_CELL_4_40,GU_0,GU_0,overburden,overburden,0,120,-20.995,-168,-20.995,14.673,1,0,0.104,0.527,,,,,,,,,,,0.244,,,,,,,,0.757,0.577
GU_0_CELL_4_41,GU_0,GU_0,overburden,overburden,0,128,-20.665,-168,-20.665,14.694,1,0,0.096,0.535,,,,,,,,,,,0.245,,,,,,,,0.75,0.596
GU_0_CELL_4_42,GU_0,GU_0,overburden,overburden,0,136,-20.331,-168,-20.331,14.724,1,0,0.089,0.542,,,,,,,,,,,0.246,,,,,,,,0.745,0.612
GU_0_CELL_4_43,GU_0,GU_0,overburden,overburden,0,144,-19.996,-168,-19.996,14.758,1,0,0.084,0.548,,,,,,,,,,,0.247,,,,,,,,0.742,0.626
GU_0_CELL_4_44,GU_0,GU_0,overburden,overburden,0,152,-19.664,-168,-19.664,14.792,1,0,0.081,0.553,,,,,,,,,,,0.247,,,,,,,,0.742,0.636
GU_0_CELL_4_45,GU_0,GU_0,overburden,overburden,0,160,-19.34,-168,-19.34,14.823,1,0,0.08,0.559,,,,,,,,,,,0.246,,,,,,,,0.746,0.644
GU_0_CELL_4_46,GU_0,GU_0,overburden,overburden,0,168,-19.031,-168,-19.031,14.847,1,0,0.082,0.564,,,,,,,,,,,0.244,,,,,,,,0.754,0.649
GU_0_CELL_4_47,GU_0,GU_0,overburden,overburden,0,176,-18.743,-168,-18.743,14.862,1,0,0.086,0.567,,,,,,,,,,,0.242,,,,,,,,0.764,0.65
GU_0_CELL_4_48,GU_0,GU_0,overburden,overburden,0,184,-18.484,-168,-18.484,14.866,1,0,0.093,0.57,,,,,,,,,,,0.239,,,,,,,,0.777,0.648
GU_0_CELL_4_49,GU_0,GU_0,overburden,overburden,0,192,-18.261,-168,-18.261,14.859,1,0,0.101,0.571,,,,,,,,,,,0.236,,,,,,,,0.791,0.642
GU_0_CELL_4_50,GU_0,GU_0,overburden,overburden,0,200,-18.083,-168,-18.083,14.842,1,0,0.11,0.572,,,,,,,,,,,0.233,,,,,,,,0.806,0.634
GU_0_CELL_5_0,GU_0,GU_0,overburden,overburden,0,-200,-25.725,-160,-25.725,14.339,1,0,0.108,0.581,,,,,,,,,,,0.231,,,,,,,,0.813,0.649
GU_0_CELL_5_1,GU_0,GU_0,overburden,overburden,0,-192,-26.455,-160,-26.455,14.169,0.992,0.014,0.128,0.593,,,,,,,,,,,0.224,,,,,,,,0.838,0.653
GU_0_CELL_5_2,GU_0,GU_0,overburden,overburden,0,-184,-27.114,-160,-27.114,13.989,0.828,0.296,0.334,0.691,,,,,,,,,,,0.207,,,,,,,,0.91,0.701
GU_0_CELL_5_3,GU_0,GU_0,overburden,overburden,0,-176,-27.697,-160,-27.697,13.8,0.583,0.719,0.637,0.831,,,,,,,,,,,0.185,,,,,,,,1,0.772
GU_0_CELL_5_4,GU_0,GU_0,overburden,overburden,0,-168,-28.202,-160,-28.202,13.607,0.426,0.99,0.833,0.9,,,,,,,,,,,0.182,,,,,,,,1,0.812
GU_0_CELL_5_5,GU_0,GU_0,overburden,overburden,0,-160,-28.625,-160,-28.625,13.415,0.42,1,0.847,0.898,,,,,,,,,,,0.18,,,,,,,,1,0.803
GU_0_CELL_5_6,GU_0,GU_0,overburden,overburden,0,-152,-28.968,-160,-28.968,13.23,0.426,0.99,0.845,0.887,,,,,,,,,,,0.178,,,,,,,,1,0.787
GU_0_CELL_5_7,GU_0,GU_0,overburden,overburden,0,-144,-29.233,-160,-29.233,13.057,0.583,0.719,0.659,0.804,,,,,,,,,,,0.176,,,,,,,,1,0.721
GU_0_CELL_5_8,GU_0,GU_0,overburden,overburden,0,-136,-29.421,-160,-29.421,12.904,0.828,0.296,0.366,0.658,,,,,,,,,,,0.19,,,,,,,,0.932,0.626
GU_0_CELL_5_9,GU_0,GU_0,overburden,overburden,0,-128,-29.538,-160,-29.538,12.776,0.992,0.014,0.167,0.549,,,,,,,,,,,0.204,,,,,,,,0.862,0.554
GU_0_CELL_5_10,GU_0,GU_0,overburden,overburden,0,-120,-29.588,-160,-29.588,12.679,1,0,0.153,0.525,,,,,,,,,,,0.209,,,,,,,,0.834,0.529
GU_0_CELL_5_11,GU_0,GU_0,overburden,overburden,0,-112,-29.576,-160,-29.576,12.617,1,0,0.146,0.504,,,,,,,,,,,0.214,,,,,,,,0.804,0.506
GU_0_CELL_5_12,GU_0,GU_0,overburden,overburden,0,-104,-29.509,-160,-29.509,12.594,1,0,0.138,0.482,,,,,,,,,,,0.222,,,,,,,,0.77,0.482
GU_0_CELL_5_13,GU_0,GU_0,overburden,overburden,0,-96,-29.393,-160,-29.393,12.611,1,0,0.129,0.457,,,,,,,,,,,0.23,,,,,,,,0.733,0.457
GU_0_CELL_5_14,GU_0,GU_0,overburden,overburden,0,-88,-29.233,-160,-29.233,12.669,1,0,0.119,0.434,,,,,,,,,,,0.239,,,,,,,,0.695,0.434
GU_0_CELL_5_15,GU_0,GU_0,overburden,overburden,0,-80,-29.035,-160,-29.035,12.765,1,0,0.109,0.411,,,,,,,,,,,0.248,,,,,,,,0.658,0.411
GU_0_CELL_5_16,GU_0,GU_0,overburden,overburden,0,-72,-28.805,-160,-28.805,12.897,1,0,0.1,0.389,,,,,,,,,,,0.257,,,,,,,,0.623,0.389
GU_0_CELL_5_17,GU_0,GU_0,overburden,overburden,0,-64,-28.547,-160,-28.547,13.06,1,0,0.092,0.37,,,,,,,,,,,0.266,,,,,,,,0.592,0.369
GU_0_CELL_5_18,GU_0,GU_0,overburden,overburden,0,-56,-28.264,-160,-28.264,13.249,1,0,0.086,0.352,,,,,,,,,,,0.274,,,,,,,,0.566,0.35
GU_0_CELL_5_19,GU_0,GU_0,overburden,overburden,0,-48,-27.961,-160,-27.961,13.455,1,0,0.082,0.338,,,,,,,,,,,0.28,,,,,,,,0.547,0.335
GU_0_CELL_5_20,GU_0,GU_0,overburden,overburden,0,-40,-27.639,-160,-27.639,13.671,1,0,0.08,0.328,,,,,,,,,,,0.286,,,,,,,,0.534,0.322
GU_0_CELL_5_21,GU_0,GU_0,overburden,overburden,0,-32,-27.3,-160,-27.3,13.89,1,0,0.081,0.321,,,,,,,,,,,0.289,,,,,,,,0.529,0.311
GU_0_CELL_5_22,GU_0,GU_0,overburden,overburden,0,-24,-26.947,-160,-26.947,14.104,1,0,0.084,0.318,,,,,,,,,,,0.291,,,,,,,,0.532,0.304
GU_0_CELL_5_23,GU_0,GU_0,overburden,overburden,0,-16,-26.581,-160,-26.581,14.305,1,0,0.089,0.319,,,,,,,,,,,0.291,,,,,,,,0.541,0.301
GU_0_CELL_5_24,GU_0,GU_0,overburden,overburden,0,-8,-26.202,-160,-26.202,14.488,1,0,0.096,0.323,,,,,,,,,,,0.287,,,,,,,,0.557,0.3
GU_0_CELL_5_25,GU_0,GU_0,overburden,overburden,0,0,-25.811,-160,-25.811,14.647,1,0,0.105,0.331,,,,,,,,,,,0.283,,,,,,,,0.578,0.303
GU_0_CELL_5_26,GU_0,GU_0,overburden,overburden,0,8,-25.41,-160,-25.41,14.779,1,0,0.115,0.342,,,,,,,,,,,0.277,,,,,,,,0.604,0.309
GU_0_CELL_5_27,GU_0,GU_0,overburden,overburden,0,16,-24.998,-160,-24.998,14.881,1,0,0.125,0.356,,,,,,,,,,,0.271,,,,,,,,0.632,0.319
GU_0_CELL_5_28,GU_0,GU_0,overburden,overburden,0,24,-24.578,-160,-24.578,14.954,1,0,0.134,0.371,,,,,,,,,,,0.264,,,,,,,,0.662,0.331
GU_0_CELL_5_29,GU_0,GU_0,overburden,overburden,0,32,-24.15,-160,-24.15,14.998,1,0,0.143,0.387,,,,,,,,,,,0.258,,,,,,,,0.692,0.346
GU_0_CELL_5_30,GU_0,GU_0,overburden,overburden,0,40,-23.717,-160,-23.717,15.015,1,0,0.15,0.405,,,,,,,,,,,0.252,,,,,,,,0.72,0.363
GU_0_CELL_5_31,GU_0,GU_0,overburden,overburden,0,48,-23.279,-160,-23.279,15.009,1,0,0.156,0.423,,,,,,,,,,,0.246,,,,,,,,0.745,0.383
GU_0_CELL_5_32,GU_0,GU_0,overburden,overburden,0,56,-22.84,-160,-22.84,14.985,1,0,0.159,0.44,,,,,,,,,,,0.241,,,,,,,,0.767,0.404
GU_0_CELL_5_33,GU_0,GU_0,overburden,overburden,0,64,-22.4,-160,-22.4,14.948,1,0,0.16,0.457,,,,,,,,,,,0.238,,,,,,,,0.784,0.427
GU_0_CELL_5_34,GU_0,GU_0,overburden,overburden,0,72,-21.964,-160,-21.964,14.903,1,0,0.158,0.473,,,,,,,,,,,0.235,,,,,,,,0.796,0.451
GU_0_CELL_5_35,GU_0,GU_0,overburden,overburden,0,80,-21.533,-160,-21.533,14.855,1,0,0.155,0.488,,,,,,,,,,,0.233,,,,,,,,0.803,0.475
GU_0_CELL_5_36,GU_0,GU_0,overburden,overburden,0,88,-21.109,-160,-21.109,14.808,1,0,0.149,0.501,,,,,,,,,,,0.233,,,,,,,,0.805,0.499
